,Tweets,date
1658,"Hello STAYs!

Here’s the gdrive link of the handbanner and lamp post banner that was used for #MANIACinMNL2023 💚💖

We included here also our proposed D1 handbanner. 

Remember, for personal use only! 😉

🔗 https://t.co/C83X8vlPZo

#SKZinManila2023 https://t.co/JYmwONvcE3",2023-03-14 17:11:29+00:00
1659,"230314 STUDIO CHOOM (Teaser) https://t.co/m4x8ZU9Wvh #KAI_Rover
#KAI #카이 https://t.co/4mIg19W5Ot https://t.co/cF36Jeds0c",2023-03-14 17:11:29+00:00
1660,Thought YOu'd be here til the END! #google #instagram https://t.co/WNN60JYKyI #music #video #entertainment IF there was a lifeline https://t.co/hXdDtB3feA imrevelt at https://t.co/Bt1gPGnf5Y https://t.co/cXSwNGHuPg,2023-03-14 17:11:28+00:00
1661,"giveaway 3k❣︎ ヾ(★▽★) 🐝🌈🍒⭐️👚🐬
⓶ sets 🦀 ⁎˙𓈒 🐠   ཻུ۪۪ ❀𓈒ּ   ֗
★ die-cut stickers 6 pieces
★ random google form
𝓵ink! https://t.co/b7UoYpPDFh
👕 14 mar - 18 mar, 20.00
🌺 announced! 18 mar, 21.00
🍋 followers only
𓈒ˑ̶͙ ⛳️𓈒  ֯ free shipping &lt;3 🚚💨 https://t.co/vZbJGM04PU",2023-03-14 17:11:28+00:00
1662,@oatmilkcortado_ Just Google the tiktok username,2023-03-14 17:11:28+00:00
1663,"📣📣PEPPERLYL x META STAR #fcfs #Airdrop🔥

🥳🥳BiG Prize Pool:
First 50,000 People will get 5 $PPL worth of $120,000😍

To Win🏆

➡️ Register: https://t.co/crYhPkJArK

✅Follow the Instructions After you Register

Follow @META_STARx &amp; @Pepperlyl
Retweet+Like 
No LIMIT!

#Airdrop… https://t.co/Fb6Rbzyc44 https://t.co/sSxk29BFDm",2023-03-14 17:11:28+00:00
1664,"Protests are on the streets again in Georgia, but I’m sure no one saw any of this on MSM this time… (easy, google it) &amp; yes you know why!

It’s because those people are marching against the western influence &amp; in support of the Foreign agents law…

 https://t.co/TNSGIr0SxH",2023-03-14 17:11:28+00:00
1665,"A court of appeal judge has ruled that a group of asylum seekers can bring a legal challenge against the Home Office for what they claim has been a failure to consider dangers and risks of deporting them to Rwanda.

@DLPublicLaw and @WilsonsLondon acting.

https://t.co/NVQW3vnXeu",2023-03-14 17:11:27+00:00
1666,"@SidVenBlu maybe maybe, tho we do storage the pics on Google",2023-03-14 17:11:26+00:00
1667,"let the universe speak to you 🪐💫

i am hotgirlempress, a ph based intuitive tarot and oracle reader. i offer donation based readings (min. 50 pesos) 🤍 fill out the form to book a reading w me 🪄 https://t.co/PKZbfQuOwY https://t.co/SY8a6kZ581",2023-03-14 17:11:26+00:00
1668,"Special Deal Only For Today
——————————————————
IPhone 13Pro 256Gb 
New in box Sealed Factory Unlocked

Price; 10,500Ghc (Only)

Call 0209522979
Location; Dansoman B Opoku or search igoodsgh on google map.
You can pass by the shop to inspect the product before payment. https://t.co/1Y2s5ElWfa",2023-03-14 17:11:26+00:00
1669,"Google hits back with a full integration of AI across Google Workspace.

Includes generating images, presentations, emails, docs and more all within Google Workspace.

Video overview is slick 

 https://t.co/17xcvrHUbj",2023-03-14 17:11:25+00:00
1670,Why does Google surveil people by searching like robots,2023-03-14 17:11:25+00:00
1671,"No way, u really did it?😳😳😳😳😳

Dogs Brain Training
https://t.co/uVk16spEdM

#dogs https://t.co/pHdaCKNT7T",2023-03-14 17:11:24+00:00
1672,@juane15usid @disclosetv Google it,2023-03-14 17:11:23+00:00
1673,@marvelle Progress being made - the first project to open will be the resort Sindalah - Google satellite view shows land reclamation complete and infra starting: https://t.co/BnJO2cFg4m,2023-03-14 17:11:23+00:00
1674,An exciting day with new ChatGPT (must be a + subscriber to try) AND Google announcing they're releasing PaLM! https://t.co/6cWqFTR8ms,2023-03-14 17:11:23+00:00
1675,"Pls rt before use it !

https://t.co/ej8fPufi2j

Don’t copy na kaaaa 🎨

#แจกไฟล์png #แจกพาเลทสี #แจกสี #แจกpng #procreate #แจกบรัช https://t.co/ijQZsEwvur",2023-03-14 17:11:23+00:00
1676,"Turpin Track and Field Intersquad Meet THIS FRIDAY Followed by a tradition unlike any other... the MILK MILE. All money goes to the Ben Kimble Foundation!

Enjoy this short film..

Waiver to Participate- https://t.co/u6cDiRMfCF 

Milk Mile Promotional Film https://t.co/gVmRrkUENh",2023-03-14 17:11:23+00:00
1677,"People who say ""fiction doesn't affect reality"" are funny to me because this is disproven in literally ONE Google search of ""Google Trends Madagascar 2004-now""?????? https://t.co/oToPzBTrez",2023-03-14 17:11:22+00:00
1678,I want this to pop up every time someone Google's Jordan Peterson. I'm doing my part. https://t.co/WKTNsgxaJF,2023-03-14 17:11:22+00:00
1679,"PEPPERLYL x META STAR #fcfs #Airdrop🔥

🥳🥳BiG Prize Pool:
First 50,000 People will get 5 $PPL worth of $120,000😍
To Win🏆

➡️ Register: https://t.co/xr2cO9czfW
✅Follow the Instructions After you Register

Follow 
@META_STARx
 &amp; 
@Pepperlyl
Retweet+Like 
No LIMIT!
#Airdrop https://t.co/cvsf7joW86",2023-03-14 17:11:22+00:00
1680,"Apparently the business belongs to him so I’ve left a glowing @Google review on their Google page &amp; will be emailing corporations he’s previously affiliated with as stated by him on his corporate website!🙂
NO ROOM for enjoying abroad while inciting triable wars in naija!
ENOUGH! https://t.co/SA09Y56uBd https://t.co/GProU5s9RD",2023-03-14 17:11:22+00:00
1681,"@liveweird At this point Google is so bad It can lose to Bing anytime

By the way, this reminded me that I have access to ChatGPT inside Bing. I'll have to try it out",2023-03-14 17:11:22+00:00
1682,"Form: https://t.co/Xnz3dP2VH5

2 Minutes...
Submit fast to receive an Airdrop 🐸",2023-03-14 17:11:21+00:00
1683,"[🔔]  BR REMINDER 

CLICK ALL THE LINKS AND STAY FOR A MINUTE!🙏🏼💛

Naver:https://t.co/2I4Nz0OcTW
Daum:https://t.co/qQKhU9yVXf
Google Kr:https://t.co/xMdkq7vksh
Wikipedia:https://t.co/Ypg5TAi5xN
YT:https://t.co/n54geVQhRZ 

블랙핑크 리사 #리사  #LISA  #LALISA  #MONEY  #SG https://t.co/77LeSLDLFM",2023-03-14 17:11:21+00:00
1684,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:19+00:00
1685,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:19+00:00
1686,"Jordan Peterson 
#JordanPeterson 

RT and share your own version. Lets make this the number 1 google image search for the doctor https://t.co/rkrqRe86lt",2023-03-14 17:11:19+00:00
1687,"So I’ve been working on this little project for the past few months… 

Bungo Stray Dogs: Dazai, Chuuya, Age 15 Manga— Phase 1 (Fully Colored by Me!) #bsd #bungostraydogs #文スト

https://t.co/TnizEtDIBi https://t.co/LV4yiLdQ0u",2023-03-14 17:11:19+00:00
1688,"@Vaask13 No #CEX? No problem. Take control of your own crypto today with the Sphynx DeFi App with built in fiat on and off ramps. 

🤖: https://t.co/vzBhJxacQG…
🍎: https://t.co/vxOUdY6I66…

#selfcustody #SphynxLabs #Crypto https://t.co/oA2wCtGUwi",2023-03-14 17:11:18+00:00
1689,"Please help us find Syed Muhammed Ali, he is missing since March 11th from Karachi (Sindh) #zainabalert #ZainabAlertApp #missingchildren 

👉Download ZAINAB ALERT App for instant alerts
➡️Android - https://t.co/T4K4DfIZYl
➡️Apple iOS - https://t.co/KEy1Jn0YTK https://t.co/xBGtnLGIQM",2023-03-14 17:11:17+00:00
1690,"📣 #Facebook owner #Meta plans to lay off around 10,000 employees and close 5,000 unfilled jobs without hiring ‼️🤯

The world's largest social-networking company laid off 11,000 people in November, or 13% of its staff😬

#cryptocurrency #BTC 
https://t.co/DEqXLrVt6a",2023-03-14 17:11:17+00:00
1691,"White Day 🍰

If anyone wants to save this as an nft you can mint here. It's free other than Polygon gas

https://t.co/czjhjecwR5

#AIart #aiイラスト #NFT https://t.co/Z1mloetH0H",2023-03-14 17:11:16+00:00
1692,"SMA's annual meeting is coming up on April 20-21, and registration is now open! Please register at the link below. A conference schedule will be available soon. https://t.co/dc7trgRobk",2023-03-14 17:11:16+00:00
1693,"What do you think about the University’s staff email, social media and face-to-face communications? Let us know by taking part in the staff communications survey 👉 https://t.co/B6mE3DHMLY",2023-03-14 17:11:16+00:00
1694,"Oi! Network Testnet

💵Reward 70 Million $MOM tokens ( https://t.co/i0QwxHWydK )
📡Network Polygon MUMBAI Testnet
Faucet
- https://t.co/7DUQzlPJbi
- https://t.co/tzBspq7UUa

- Download App Oi! https://t.co/14x7uaqCcE
- Sign with email or Twitter 
- use code : F4Q3PV https://t.co/ue3wNZxS63",2023-03-14 17:11:15+00:00
1695,"HAPPENING TOMORROW! 
Do not miss the opportunity to attend the ISSLP YOUTH CONFERENCE 
The ISSLP Youth Conference will take place on March 4th, 2023, Saturday; 11AM at Dhaliwal Banquet Hall ; 8166 128 St #230, Surrey, BC V3W 1R1
Registration Link:
https://t.co/LhReT9gmpp https://t.co/G0jDHYb4y1",2023-03-14 17:11:15+00:00
1696,"We will mint our first #NFT series after #Aptos mainnet launch ⌛️

Follow @chatdat3, RT and leave your #Aptos wallet address in https://t.co/9GSyjkdYxP  to win #FreeMints NFTs #Airdrop 💰",2023-03-14 17:11:15+00:00
1697,"@DEAHQ The DEA and its partners steal more money from US citizens than all the burglars combined.
The DEA seized three billion cash one year. The GAO reported that two billion of it had ""inadequate accounting.""
Google ""DEA corruption""",2023-03-14 17:11:15+00:00
1698,"BRILLIANT simulation video by 2 young architects - of Balbharati road across @VetalTekdi using data from PMC's DPR, superimposed on Google Earth
Does anyone in his right mind seriously think the road will be a traffic SOLUTION?

उघडा डोळे, बघा नीट!

https://t.co/WR5Jq5NRH9",2023-03-14 17:11:15+00:00
1699,"@SickosCommittee Really more of a peninsula, from someone who worked there. Go check out Google maps. Their picture basically shows the highest possible water level. But TAMUCC Peninsula's just doesn't have the same ring to it.",2023-03-14 17:11:14+00:00
1700,@simonpoulter Not sure Google is smart enough to appreciate the fine-tuning. Sure as hell ain't gonna search for it to confirm!,2023-03-14 17:11:13+00:00
1701,"I SAID 
Eat
If
Ne
zgE!

Knot
""HER""!

🤬🖕💥

https://t.co/DwyavV94Je",2023-03-14 17:11:13+00:00
1702,@tommy4567771 @JuicyMomx text me on google chat sweetheart64sw@gmail.com,2023-03-14 17:11:11+00:00
1703,"🇺🇸US iTunes Update

💨Smoke Sprite: 2 (+2)

I'm open to fund #SmokeSprite on iTunes for 🇺🇲🇵🇷 ARMYs. If you need funds, request using the form linked here👇🏻
https://t.co/2GxcCxXZhe

#SmokeSprite
#스모크스프라이트_피처링남준
SMOKE SPRITE OUT NOW
SMOKE SPRITE IS HERE https://t.co/GnY97kY7SW https://t.co/IEjT6gFmeg",2023-03-14 17:11:11+00:00
1704,"@AGJchemist 1) There are dozens of excellent references out there that cover proper lab technique and reaction hazards. 2) We no longer need to rely on folklore with google, email and twitter 😜. Most of it comes down to effort 🤷🏼‍♂️ IMO anyway.",2023-03-14 17:11:10+00:00
1705,"Smart Electrical Outlet in-Wall (incl. USB) ⚡ Works with Alexa &amp; Google Home
https://t.co/mt5ju2FYSd

Voice Controlled Smart Outlet, or set regular schedules to automatically control lights and appliances.
#Smart #Electrical #Outlet #USB #Alexa #GoogleHome #Gifts",2023-03-14 17:11:09+00:00
1706,"Google Cloud brings generative AI to developers, businesses, and governments @googlecloud https://t.co/D5VRGw4OYX",2023-03-14 17:11:09+00:00
1707,"@apiontkovsky Well…you need to stop using google/Twitter translate or don’t comment. You simply don’t understand English or if you do, just stay out of US politics and stick to your own.",2023-03-14 17:11:09+00:00
1708,"""Russell was great when it came to having my ring sized."" says Aspasia on Google, via @Birdeye_ https://t.co/GeQ2pw5X8U",2023-03-14 17:11:08+00:00
1709,"#Capshort app is now AVAILABLE on the #GooglePlay  🔥

You can experience multi-sensory entertainment features and also play games for rewards! 

📥 To download, scan the QR code or visit: https://t.co/7gV8fa2sqP 

Get ready to immerse yourself in a new level of entertainment! https://t.co/eVFTqWvTmV",2023-03-14 17:11:08+00:00
1710,"The Pixel Fold is one of Google's most highly-anticipated devices, and a new rumor suggests it could make its debut at I/O 2023. It's also said that the Pixel Fold and 7a are slated to hit Europe sometime in June. https://t.co/u7Qyv7deaO",2023-03-14 17:11:08+00:00
1711,@Hanish2501 @neiltwitz @CounterPointTR @reliancejio @LYF_In @OfficialJioTV @Tarunpathak @karn_chauhan @Google @TheQuint @aadee_ram @JioPhone4G @moneycontrolcom @FT @theRohitBansal @JioChat @shobhit07 @qzindia @kiranstacey @FierceWireless @mikeddano @JeffFieldhack @GoI_MeitY @WhatsApp @ETPrime_com @SandhyaETprime @GadgetFreak4U @MobilePeter @intel @varun_m01 @Android @sundarpichai @PrachirSingh @glancescreen @InMobi @ChawlaArushi @NaveenTewari @RoposoIndia @mohitsax @Charu__Paliwal @gareth99m @Meta @Microsoft @Qualcomm @cristianoamon @abhik_d_analyst @LithiumWorks @faradion_uk Airtel is seeing growth in postpaid base. Plus Voda Idea customers churn is also happening.,2023-03-14 17:11:08+00:00
1712,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:06+00:00
1713,Google Pixel 8 Pro https://t.co/A8UI6PY7Hn,2023-03-14 17:11:06+00:00
1714,"@neiltwitz @CounterPointTR @reliancejio @LYF_In @OfficialJioTV @Tarunpathak @karn_chauhan @Google @TheQuint @aadee_ram @JioPhone4G @moneycontrolcom @FT @theRohitBansal @JioChat @shobhit07 @qzindia @kiranstacey @FierceWireless @mikeddano @JeffFieldhack @GoI_MeitY @WhatsApp @ETPrime_com @SandhyaETprime @GadgetFreak4U @MobilePeter @intel @varun_m01 @Android @sundarpichai @PrachirSingh @glancescreen @InMobi @ChawlaArushi @NaveenTewari @RoposoIndia @mohitsax @Charu__Paliwal @gareth99m @Meta @Microsoft @Qualcomm @cristianoamon @abhik_d_analyst @LithiumWorks @faradion_uk Wow! India has predominantly been a prepaid market but interesting to learn Jio's interest aligning on the postpaid

I guess this is targeted at small but fast growing premium users looking for best-in-class experience, sliced separately &amp; getting priority over Jio's 5G network?",2023-03-14 17:11:06+00:00
1715,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:05+00:00
1716,Super cool! I love the Figma-style multiplayer cursors! https://t.co/AMBpkDBU2l,2023-03-14 17:11:05+00:00
1717,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:11:05+00:00
1718,@SaskColonizer @krassenstein You asked for examples &amp; you didn’t like the obvious: Google. I gave you plenty of other examples.,2023-03-14 17:11:04+00:00
1719,@ShroomOfSorrovv Yup. I look at it and immediately scroll because Google translate fails me too much to get involved.,2023-03-14 17:11:04+00:00
1720,"Protests are on the streets again in Georgia, but I’m sure no one saw any of this on MSM this time… (easy, google it) &amp; yes you know why!

It’s because those people are marching against the western influence &amp; in support of the Foreign agents law…

 https://t.co/TNSGIr0SxH",2023-03-14 17:11:04+00:00
1721,"🚨 HUGE news in AI: Google just launched Generative AI across ALL of Google Workspace -- Gmail, Docs, Sheets, Slides, Images -- EVERYTHING.

They made a video showing off the new AI's capabilities. It's AWESOME. https://t.co/bL9uxafrvW",2023-03-14 17:11:04+00:00
1722,"Get ready for the 2nd Annual EAS Talent Show! Show off your dance, sing, act, do karate, magic or share your other talents! Students in 1st through 5th grade can sign up for an audition using the google form! @EASRomero_FTPS @Stein_VP_FTPS https://t.co/I2bRNuclkY",2023-03-14 17:11:03+00:00
1723,I almost pissed myself when google sent a message talking bout Abel dropped a new album,2023-03-14 17:11:03+00:00
1724,"𝐀𝐔𝐃𝐈𝐓𝐈𝐎𝐍: 𝐎𝐏𝐄𝐍.

Hi, future models. Join us to explore more sensational fashion during this Spring/Summer season! Audition will be closed on March 16 at 16.00 PM WIB. 

MALE: https://t.co/SVYwu5eQtM
FEMALE: https://t.co/zVtWCdM49d

‼️ RETWEET to confirm your form.",2023-03-14 17:11:03+00:00
1725,"🚨BRACKET CHALLENGE GIVEAWAY! 🚨

🏀THIS. IS. MARCH. Guess who you think will win the tournament for a chance to win one of these four prizes!

▪️ RT &amp; like this post
▪️ Follow us &amp; @TheGameDayCBB
▪️ Predict the tournament winner here: https://t.co/YPgTX74j3K https://t.co/rA2vBKFmPV",2023-03-14 17:11:03+00:00
1726,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:02+00:00
1727,"@CampariWithSoda I'd have a bit of sympathy in the past, but nowadays everyone knows the dangers. They're one google search away. Its like people claiming they 'didn't realise drinking those 6 pints would make me drive a bit wobbly'",2023-03-14 17:11:02+00:00
1728,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:11:02+00:00
1729,"@DAvallone @3bsBruce He sounds like one more person who needs to Google ""Compton's Cafeteria Riot."" 
Anti-trans folks seem to think this ""Transgenderism is new"" meme will help them, but it's so easily refuted they might as well be shouting ""Transgenderism makes house pets explode!"" #LGBTQ https://t.co/UUqQyrNCID",2023-03-14 17:11:01+00:00
1730,"@tyspectives I forgot to answer this but in my head I've done it. Google Starlink lights. That's all. 
(Here in Argentina last year were seen those lights in the sky)",2023-03-14 17:11:01+00:00
1731,This is your sign to Google: English to French translation 'fifty nineteen'. https://t.co/5axuzdGeEy,2023-03-14 17:11:00+00:00
1732,"Matt Lauer scandal: There may be as many as 8 victims, Lauer speaks https://t.co/w5iTI5DFsp",2023-03-14 17:10:59+00:00
1733,"Miracle Leaves = Ewe  Abamoda in Yoruba.
Ofher tribes. Please, kindly use Google🙏🦅💜",2023-03-14 17:10:59+00:00
1734,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:10:58+00:00
1735,"Make sure you are never caught short. Download the ‘pick up my period products’ app today. #FreePeriodProducts

🩸https://t.co/O9T3rWUMZC

🩸 https://t.co/EJYnpQtE0M

If you are a location that provides free period products, make sure you are listed on the app. https://t.co/QuuMo06rs5",2023-03-14 17:10:58+00:00
1736,"🚨 HUGE news in AI: Google just launched Generative AI across ALL of Google Workspace -- Gmail, Docs, Sheets, Slides, Images -- EVERYTHING.

They made a video showing off the new AI's capabilities. It's AWESOME. https://t.co/bL9uxafrvW",2023-03-14 17:10:58+00:00
1737,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:10:58+00:00
1738,"@yoMalik786 @RotiKholDeyo Google Indian Surgical Strike 2016 and share the response video of Nawaz Sharif to that aggression. They bombed us and NS was silent. He invited Modi to his weddings in Pak. Then look at 27th Feb 2019! There is no comparison, sucker!",2023-03-14 17:10:58+00:00
1739,"📣 REGISTRATIONS ARE OPEN for the Bologna Peacebuilding Forum 2023!
The Agency for Peacebuilding is happy to invite you to the 5th Edition of the BPF, this year to discuss the theme ""Peace in Europe and Beyond"" on 2-3-4 May.

📝 Join us and register here⤵️
https://t.co/S1Q1ndOPln https://t.co/9KVLu4a3QV",2023-03-14 17:10:57+00:00
1740,this girl sitting in front of me had “symptoms of covid-19” pulled up on google…,2023-03-14 17:10:57+00:00
1741,"🫡 It's time to finally make that move and get started on #PrimeXBT

✅ Register now for a chance to receive $20 in #BTC just for signing up. If you still aren't registered, do it today!

💰 Register for rewards: https://t.co/lwvICluYtF https://t.co/hm3rAUZan0",2023-03-14 17:10:56+00:00
1742,"@ gamers who use steam!

can you please fill out this anonymous 5 minute survey for my best friend's dissertation? 🫶

https://t.co/CqQBJmmRSe",2023-03-14 17:10:55+00:00
1743,"Spot the truths &amp; stand a chance to win an #iQOOZ7 5G!

How to participate:
- QRT your answer and tag 3 friends
- Follow @iQOOInd on TW
- Mention #FullyLoaded #iQOOZ7 #FullyLoadedYou #AmazonSpecials
- T&amp;C - https://t.co/EPOuBInniv https://t.co/pvOjUrfkJR",2023-03-14 17:10:55+00:00
1744,@CountEmrys @DogRightGirl Typical when uneducated people who feel educated by their Google searches are wrong they result to insults.  Idc.  Enjoy your life,2023-03-14 17:10:55+00:00
1745,"1/2 🇬🇭🇬🇭🇬🇭 With all the excitement around @DeepIndaba being hosted in Ghana this year, we are pleased to bring to our local community a special one-day IndabaX Ghana event on 13th May 2023, comprising… 🥁🥁🥁

https://t.co/iHLaZQDJJo https://t.co/XdhfoTaCfo",2023-03-14 17:10:55+00:00
1746,"There’s that, then there’s feeding into it which is what she’s doing. She deliberately poses in ways that will draw that type of attention to herself. These actions do not seem unintentional. If you Google her name right now, her entire brand is her ass. https://t.co/Y1lYnuMjdG",2023-03-14 17:10:54+00:00
1747,"Facebook is going to layoffs 10,000 employees in the second round of their fire policy.

Earlier Google &amp; Amazon laid off more than 10,000 employees.

Hindenburg did propaganda against Adani &amp; Adani lost $110 billion. Still NO Layoffs",2023-03-14 17:10:54+00:00
1748,"#doge #Dogecoin #ToTheMoon

I make 3,622902 USD, Using this app, Download from google play :  https://t.co/rK845XsKU9 https://t.co/O7z9yCehLi",2023-03-14 17:10:54+00:00
1749,"[📢] DIFFUSION IN MANILA FAN PROJECT DONATION GIVEAWAY (🇵🇭 only)

Prizes:
🎁Official Slogan
🎁Any #MOONBIN_SANHA Album Set

📅Deadline: Until the goal is reached/end of donations

➡️Mechanics in the form

Form: https://t.co/oeOYJsb2lt

#ASTRO #아스트로 #문빈_산하 #DIFFUSIONinMNL https://t.co/8BVunRqVwX",2023-03-14 17:10:54+00:00
1750,"Download this free cloud based mining app: https://t.co/sbNNGCFPnb Use my referral code: TV1TQU3V
Get 10 free coins now!",2023-03-14 17:10:54+00:00
1751,"Cameron now knows the monthly payment on 32  Rates for £273,000 over 25 years: https://t.co/Fsg1bmWSni",2023-03-14 17:10:54+00:00
1752,"@Teslaconomics @elonmusk will change navigation, too.
Google: ""Rerouting around protests and social disturbance""
CyberDriver: Nah don't worry about it. Maintain course.",2023-03-14 17:10:52+00:00
1753,"MY NEW YOUTUBE VIDEO IS LIVE! 

How I Plan My Busy Days | How I Time Block for Busy Days Using A Planner &amp; Google Calendar
https://t.co/HUriqGs3q9",2023-03-14 17:10:52+00:00
1754,"Google AI just announced the PaLM API!

It will be released with a new tool called MakerSuite, which lets you prototype ideas, do prompt engineering, synthetic data generation and custom-model tuning. Waitlist available soon.

https://t.co/B1Nu2jOV5C https://t.co/Yj7p8gR9fx",2023-03-14 17:10:52+00:00
1755,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:10:51+00:00
1756,"Typingmind is very neat @tdinh_me.

Two ideas I liked from @dharmesh chatspot launch last week:

- One-click google doc / notion doc creation with the input from Chatgpt
-  Dall-E / Stable Diffusion integration to include generative images
 
Congrats on the launch",2023-03-14 17:10:51+00:00
1757,"Google Pixel Fold official announcements yet, but the Google 
I/O developer conference on May 10th is
Fast Sale in Europe as early as the second week of June

#Google #GooglePixalFold https://t.co/QXcH3OWcc0",2023-03-14 17:10:51+00:00
1758,"We’ve had questions from around the world about NEOM. Here’s an answer to one of them☝️
Google ‘What is NEOM’ to find out more. 

#NEOM #WhatisNEOM https://t.co/zn3DKKB62l",2023-03-14 17:10:50+00:00
1759,"@Michell59681610 If you need help with the big words Google is your friend.
https://t.co/T6EC5ixfwQ",2023-03-14 17:10:49+00:00
1760,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:10:49+00:00
1761,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:10:48+00:00
1762,@CleverSilence Just google payroll financing.,2023-03-14 17:10:48+00:00
1763,Thought YOu'd be here til the END! #google #instagram https://t.co/WNN60JYKyI #music #video #entertainment IF there was a lifeline https://t.co/hXdDtB3feA imrevelt at https://t.co/Bt1gPGnf5Y https://t.co/cXSwNGHuPg,2023-03-14 17:10:48+00:00
1764,"Watch #Google’s #AI #robot autonomously complete an array of physical tasks 🤖

🎥 @newscientist

@Shi4Tech @jblefevre60 @FrRonconi @sallyeaves @Nicochan33 @MargaretSiegien @PawlowskiMario @gvalan @HeinzVHoenen @JeroenBartelse @RLDI_Lamy @kalydeoo @Ym78200 @labordeolivier… https://t.co/1NDLc0ynwd https://t.co/QaCdcNXRd9",2023-03-14 17:10:48+00:00
1765,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:10:48+00:00
1766,"We invite you to apply to the Labor Summer Fellowship program, an 8-week, full-time, paid summer fellowship hosted by UC San Diego Labor Center.

Lunch info session for interested applicants April 4th, at 12pm.
Registration: https://t.co/R4DH9bAeY2
Applications due:  April 7th. https://t.co/IzDy1B9urh",2023-03-14 17:10:47+00:00
1767,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:10:47+00:00
1768,@Platas1Michael @JuicyMomx text me on google chat sweetheart64sw@gmail.com,2023-03-14 17:10:47+00:00
1769,"🇺🇸US iTunes Update

💨Smoke Sprite: 2 (+2)

I'm open to fund #SmokeSprite on iTunes for 🇺🇲🇵🇷 ARMYs. If you need funds, request using the form linked here👇🏻
https://t.co/2GxcCxXZhe

#SmokeSprite
#스모크스프라이트_피처링남준
SMOKE SPRITE OUT NOW
SMOKE SPRITE IS HERE https://t.co/GnY97kY7SW https://t.co/IEjT6gFmeg",2023-03-14 17:10:47+00:00
1770,"Join us in two weeks for 'Breakfast with Du Bois' at @umca_umass from 9-11am on Monday, March 27. 

This free event will feature food, art, and a reading and discussion of 'The Shadow of Years' by W. E. B. Du Bois from his book, 'Darkwater'.

Sign up here: https://t.co/caheRf2bDI https://t.co/kPo17aW8K5",2023-03-14 17:10:47+00:00
1771,"After 10+ years of helping people improve their mindsets through love and passion, I have decided to turn it into a business venture. If I have helped you with your mental health or mindset, I’d love to hear your feedback. Please fill out this form: https://t.co/ZnecjCjTwa",2023-03-14 17:10:46+00:00
1772,"💰Bitgert $Brise Coin 2 Billion Airdrop
👇 Fill Form-  https://t.co/jBvB73MQ28

🎁 Prize Pool: $BRISE Coin
👨‍💼 Per Participant: 100Millions $BRISE &amp; Refer 50Millions coin
🎁Like &amp; Retweet 3 Friends Tag 

#Airdrop #Airdrops #BRISE #bitgert   #BNB #binance #bsc #Presale #IDO https://t.co/KPOGrweSYN",2023-03-14 17:10:46+00:00
1773,Gary Numan - Are Friends Electric? https://t.co/P5gfZD5QB9 #BBCRadio2 #NowPlaying,2023-03-14 17:10:45+00:00
1774,"Google Pixel 8 Pro

Another unique yet beautiful design by Google. I bet the real thing is going to look even better.

I'm hoping for more beautiful colour options that will be available in all storage options. https://t.co/i2BSVPdbdZ",2023-03-14 17:10:45+00:00
1775,"Form: https://t.co/Xnz3dP2VH5

2 Minutes...
Submit fast to receive an Airdrop 🐸",2023-03-14 17:10:45+00:00
1776,Google Pixel 8 Pro https://t.co/JZbfMcQo2D,2023-03-14 17:10:45+00:00
1777,"If you wanna be part of the our  developmental process, come out to the workshop reading of our full length musical! It's never been heard by the public before! RSVP at the link below!

https://t.co/12FsAX7ipC

#asianamerican #musicaltheatre https://t.co/0mGTGVxyUJ",2023-03-14 17:10:44+00:00
1778,"Google announces AI features in Gmail, Docs, and more to rival Microsoft https://t.co/Ahu48VbvcT #technology #Google #Microsoft",2023-03-14 17:10:44+00:00
1779,"Gmail and Docs have entered the chat:

""Google is deepening its push into #generativeAI, introducing features that will let users create text in @gmail and @googledocs using the company’s #AI technology.""

Learn more, via @CNBC ↓

#largelanguagemodels https://t.co/O90XKV8n6C",2023-03-14 17:10:43+00:00
